caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.2b027db95508d3d042bb15d3cd163f0d__ann1305.jpg,anomala,train,lettuce_downy_v1,640x360,11714360653107712114|13436169187396285873|12874046094669682324|12856304220221773526|12823381071477110458|8237168226015154594|15462736150510463666|10706967981500180914
dataset\_work\final\lettuce_downy_v1\val\anomala\images-15-_jpg.rf.2adb0029b68851870856c2c2251588d8__ann1306.jpg,anomala,val,lettuce_downy_v1,640x461,3505571298327832283|17553533117887322660|17999802809071022340|6975032855663243999|2637625300228086515|15827516901078771248|16101068276906052704|338264397030214905
dataset\_work\final\lettuce_downy_v1\train\anomala\images-37-_jpg.rf.2b21d14f37acf84bd50f84059d9ce2f8__ann1308.jpg,anomala,train,lettuce_downy_v1,614x529,7122496718759645794|13394957760925185209|8153078669387675721|8168208818227569253|13381406365679084729|7120909486007638114|7341617970970254193|5312183067673961841
dataset\_work\final\lettuce_downy_v1\val\anomala\images-11-_jpg.rf.2ce2902e975ba3b0e2a7424a6106507a__ann1309.jpg,anomala,val,lettuce_downy_v1,555x639,1322214188681719920|13215163623286370481|11595877107890533390|18070927343187710855|12821929997915743671|8138104143265028370|9787334351327119610|1023696739620940960
dataset\_work\final\lettuce_downy_v1\train\anomala\images-33-_jpg.rf.2dd4f351aad7b05640df918d5ad4d388__ann1311.jpg,anomala,train,lettuce_downy_v1,640x344,12523268872780690845|5344812827360907782|10072770773838817123|3345095466733148473|455651697228131402|11364213864491568045|4114432548777126958|7162862673395960203
dataset\_work\final\lettuce_downy_v1\test\anomala\images-33-_jpg.rf.2dd4f351aad7b05640df918d5ad4d388__ann1312.jpg,anomala,test,lettuce_downy_v1,640x335,11495518423878089442|499456901534426040|7240781515650667572|15691044445698315986|13304640299019922950|16301402017086671007|15192531486735188441|3788814644755070052
dataset\_work\final\lettuce_downy_v1\train\anomala\26_jpg.rf.2e5ee61f98035a6219ba9e356ba4f389__ann1313.jpg,anomala,train,lettuce_downy_v1,344x231,8945332163500984922|13950976625046039973|17374693279328539779|8072435293518747166|11938379835687279553|6506111925111497852|2222106669508003696|9481412587440513009
dataset\_work\final\lettuce_downy_v1\val\anomala\01_jpg.rf.2edcac1d5f4864f78081d9b7d03d4d03__ann1316.jpg,anomala,val,lettuce_downy_v1,640x356,7391045584585150870|11076284202388845718|1811962841530800018|7447750532117698230|10841475070407063193|10867725468128547430|13120844072366988135|10563094706980529433
dataset\_work\final\lettuce_downy_v1\train\anomala\images-1-_jpg.rf.2d5d93ad5977c255775fdcc75b823ce8__ann1317.jpg,anomala,train,lettuce_downy_v1,547x486,13446318230315955862|11720100106921611670|15821906019775781298|2645357024298493618|10849475611574445730|10842089918128954042|12855073963741722148|12869415724987421403
dataset\_work\final\lettuce_downy_v1\train\anomala\16_jpg.rf.2d8a6f064813c0852c2043f8f328b4ed__ann1318.jpg,anomala,train,lettuce_downy_v1,617x509,15607620833445849290|16458098974522272428|11324655741248052678|5074357598758258332|12459945655318177508|14603069738145323480|11260770215660448582|14311785837560474013
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.2ebc78a3664166804c8535efcde6f235__ann1322.jpg,anomala,train,lettuce_downy_v1,465x640,16623204358172612833|10985055391186347640|10963110102137278170|16346848723985862308|8711833381752631960|16255912511746650598|11857477671244848098|15748634380811773080
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.2dd1270b66b710e4c095aa74294b28f5__ann1323.jpg,anomala,train,lettuce_downy_v1,549x640,2186433725675484710|9733783167620649883|12699116368265829203|17456855160219510037|11210501922162742663|2753619840706369310|1523716546545140722|6006629664826801328
dataset\_work\final\lettuce_downy_v1\test\anomala\06_jpg.rf.2fe395782c74d18ee7a9ac11a6a77726__ann1325.jpg,anomala,test,lettuce_downy_v1,453x403,15157027179433719076|13034884793682448859|3904253855637089179|10487672642146085414|15803576908575598004|2627030223846332626|2750208106858449809|11217114488076643894
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.2de7bb8e8dd83aa90188edeac6723ff0__ann1326.jpg,anomala,train,lettuce_downy_v1,616x509,13056381363421834596|5941187761605986521|5342576329636006941|12527846775769648455|15656883516628955986|7272690673790562741|5173867852462742445|2111165240759821386
dataset\_work\final\lettuce_downy_v1\train\anomala\images-15-_jpg.rf.2f0e458b165c525e84e465bd80f7c056__ann1327.jpg,anomala,train,lettuce_downy_v1,545x640,16602040422731299480|10995869770015220710|14741519967812114858|14760153658261529770|16619186519322499480|10969242122607879910|12278181126360127180|12311087154693838028
dataset\_work\final\lettuce_downy_v1\train\anomala\-6-_jpg.rf.2f75cdff57277f00ea4c784c53c72aff__ann1328.jpg,anomala,train,lettuce_downy_v1,512x576,10677449560330505355|15441480056712121902|17098626938654040984|5237007024718945254|3372803124080692182|10055595372080475540|16581015099894312264|10962718865314171629
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.2f4f6b0b89cba13e7c1fb1836407f557__ann1329.jpg,anomala,train,lettuce_downy_v1,604x640,10246622848390108115|10246662715983672884|9742320478915894416|2176305302732588790|3762320396078363534|15245723850979226510|17781949021704303390|10420427705662845831
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.2e808acc5d75a657e384f35ddefeac73__ann1332.jpg,anomala,train,lettuce_downy_v1,640x464,9273163189732534456|8859381653655775714|14189111604957817851|14440902380280621856|16350815201690972794|13287936863636861056|2318148898849581256|18098808961298459076
dataset\_work\final\lettuce_downy_v1\train\anomala\27_jpg.rf.2e808acc5d75a657e384f35ddefeac73__ann1333.jpg,anomala,train,lettuce_downy_v1,633x436,7830735731808826096|14540651959536955888|4655764420439741074|18250387478589716150|17343865616419113673|17326030256802147436|13165872819015665405|10561564231761239104
dataset\_work\final\lettuce_downy_v1\train\anomala\17_jpg.rf.2f52548c3150ee4184e84ef0c82139fa__ann1334.jpg,anomala,train,lettuce_downy_v1,547x360,11734854885496988411|12872649917382572832|10572395441618731702|13160206657698577554|2358633637220885682|18096252942588107426|10573566518538445494|13169269278822742162
dataset\_work\final\lettuce_downy_v1\test\anomala\images-33-_jpg.rf.303206cf0c177ad239e4efa9ebd32df7__ann1335.jpg,anomala,test,lettuce_downy_v1,637x385,17926073266352869000|11573358147306687726|14888534933556864453|10125836040546179672|17189279547184618656|9857982431510185720|6366571285311555212|14241972622680366798
dataset\_work\final\lettuce_downy_v1\train\anomala\images-33-_jpg.rf.303206cf0c177ad239e4efa9ebd32df7__ann1336.jpg,anomala,train,lettuce_downy_v1,640x373,3948577618025168896|10650076101649497151|12225184295059641929|7560091207080252461|4610755512851221651|54168893856074806|3284411467051756136|5320640345725511849
dataset\_work\final\lettuce_downy_v1\val\anomala\17_jpg.rf.2fee68ca5d23026fb59521d025013daa__ann1338.jpg,anomala,val,lettuce_downy_v1,550x350,3502547942824650426|17520918092204776098|12870393463684899382|12882182429123656339|11716841002383582963|13449673684063918896|10645015985745348274|3936834620574833842
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.302840407bb646d45ca20f4b68223d6e__ann1340.jpg,anomala,train,lettuce_downy_v1,613x409,920689436590001364|14960026314925001940|9839259467288156760|17207857964992865765|15333800137486015695|15333743119635236364|16547851091175788270|6348559077770169480
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.2fe8ec1fedcfe5db1af91d1b869afaaa__ann1341.jpg,anomala,train,lettuce_downy_v1,445x568,13300039281785991460|16300255193401274843|16312152664159148363|12158005719825343533|15794658697082517218|2626047841742328760|3270839610446035368|5465440499813343458
dataset\_work\final\lettuce_downy_v1\train\anomala\images-40-_jpg.rf.31c4f4c17567a242652531ccae3802a2__ann1343.jpg,anomala,train,lettuce_downy_v1,442x506,10406794626899782091|17782961442145463076|12306313283082203475|12316373711894377269|2624345849089870326|14639458952159194256|3851541758257982634|5994794357072251050
dataset\_work\final\lettuce_downy_v1\train\anomala\images-29-_jpg.rf.314f3e58b834f2d541e9217519af8962__ann1345.jpg,anomala,train,lettuce_downy_v1,480x574,17108546916601549251|5208937007513039932|15766419336784963996|11839038337235574982|4356163049227045192|14110098225130401261|14294469531214957732|11306825955295808986
dataset\_work\final\lettuce_downy_v1\train\anomala\16_jpg.rf.305c43573067db3451e00c28e39ace58__ann1349.jpg,anomala,train,lettuce_downy_v1,498x603,14387427835345647162|2065578936437674915|11715790959283311326|13445044017573443204|11787016751880448540|4194637329784744647|9563099759361955514|16038110981453878946
dataset\_work\final\lettuce_downy_v1\train\anomala\images-3-_jpg.rf.319d14d6f544f0680772d7dc35daa5cf__ann1352.jpg,anomala,train,lettuce_downy_v1,490x394,6068157780379150152|15389725053224360685|15157534290606796183|13016943869708290578|17085072368349058005|5235300204561643092|1317911571547661748|10929509613491542738
dataset\_work\final\lettuce_downy_v1\val\anomala\images-11-_jpg.rf.323fb8ad80db8a68857b88b3e7e83d2c__ann1357.jpg,anomala,val,lettuce_downy_v1,604x541,8703719368172559065|16243556524348580964|10661309799819747489|3949892841800120954|7252139873420995809|15698031716500425080|8843480567247196214|11646491029792945299
dataset\_work\final\lettuce_downy_v1\train\anomala\-8-_jpg.rf.31aee2a32dec341164cfde660dba3ff2__ann1358.jpg,anomala,train,lettuce_downy_v1,443x394,1507727102768763895|15260550745875559440|15247378102674023520|3775817927124638201|1167765650523736275|17857831123774991380|18003650003354412596|6945945551755123155
dataset\_work\final\lettuce_downy_v1\train\anomala\04_jpg.rf.30ce85e5f12d483846577b24adccce53__ann1359.jpg,anomala,train,lettuce_downy_v1,479x438,16764830597798897091|16783467369259948860|12802488765072896620|8226447258500444617|4349097716523657960|14061759578654419176|14533510920609868402|7814336391245179825
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.32021aee016e596e0c1e9a9e1e0f589b__ann1360.jpg,anomala,train,lettuce_downy_v1,635x333,13093315763188431626|5967916800023994799|6655294087394310523|9639292627016246049|12619513671388549714|755442228545828021|2405864171408573829|8879380008869190748
dataset\_work\final\lettuce_downy_v1\train\anomala\images-33-_jpg.rf.3174aa76f7a774d9c64b71461114a1e5__ann1365.jpg,anomala,train,lettuce_downy_v1,351x634,6654163225785210993|14259968393659148145|16880103517430796886|12159098400803763349|8207627341108995525|8149375496368838748|10787508590610202024|6256142996697006826
dataset\_work\final\lettuce_downy_v1\train\anomala\images-33-_jpg.rf.3174aa76f7a774d9c64b71461114a1e5__ann1366.jpg,anomala,train,lettuce_downy_v1,301x640,11080431614532425362|7375883421791524022|1039884487645971300|10342914057810885849|13156302713512156262|10562690203709457817|15653446150133483919|7260809294263184910
dataset\_work\final\lettuce_downy_v1\train\anomala\-6-_jpg.rf.327b6f46f44b9be621f88c876d348ea6__ann1367.jpg,anomala,train,lettuce_downy_v1,519x587,4767671862972107356|13667171209290689733|11004518994540911308|16578340538967303628|14243820842299141053|6686178133028907586|14746362321565127398|14725265110803658648
dataset\_work\final\lettuce_downy_v1\train\anomala\images-37-_jpg.rf.3256a28ff2d0985fc977aad3136158de__ann1368.jpg,anomala,train,lettuce_downy_v1,583x640,17840126387645764272|1213372968285156594|4063480911921338773|16418358175328789590|17488799182042224144|12741442779496617207|6225270681839983075|10797844316826002488
dataset\_work\final\lettuce_downy_v1\train\anomala\06_jpg.rf.31d7950990b76d198bca4b73cd69914b__ann1369.jpg,anomala,train,lettuce_downy_v1,345x407,11326890832796207846|5076457502127795608|16491363063964767192|15583606815957858276|11001644847952261958|16594201336932938141|16444760349176448216|15569963061725355492
dataset\_work\final\lettuce_downy_v1\train\anomala\images-27-_jpg.rf.333b3eabc4054c8ee28682dabde9aa18__ann1373.jpg,anomala,train,lettuce_downy_v1,477x564,8147719490585899955|8153272698610922290|5430549667264381634|3262281355532811452|3617402383568348785|12912917778033480305|13600002026866165037|14033894202546347339
dataset\_work\final\lettuce_downy_v1\train\anomala\images-29-_jpg.rf.3496f14c70eadbe51aa2794e7a4af3c0__ann1375.jpg,anomala,train,lettuce_downy_v1,497x590,16886603348926783841|12134348438006560889|15629138430090013916|16454082548648691908|8752801008643302824|7053116245797001706|14179627999521167588|15919357643091273176
dataset\_work\final\lettuce_downy_v1\val\anomala\22_jpg.rf.343d5641e9029eee13a36461223c24f4__ann1376.jpg,anomala,val,lettuce_downy_v1,640x496,4121800114615639122|7148116706548041141|2400757363082153991|8752134167890359583|13098108953407402851|5934852271506666297|2302933322010162553|527037816743678241
dataset\_work\final\lettuce_downy_v1\train\anomala\01_jpg.rf.32b0132a7d54f49013aa16ce2f38aa2c__ann1379.jpg,anomala,train,lettuce_downy_v1,395x640,12855618434466468426|12892070311538046381|13034780879385769129|15193144700779680362|12517075299488623026|5355438198704335026|7697237595035850962|12228635318229198004
dataset\_work\final\lettuce_downy_v1\train\anomala\images-21-_jpg.rf.34fe9c70570593427648b9dff604f773__ann1381.jpg,anomala,train,lettuce_downy_v1,640x640,16920887589573019720|12120443643097312493|9516798998228020429|16048456179521407564|17144347031095424168|5244671205844308970|5533459314663077854|14820269162667315844
dataset\_work\final\lettuce_downy_v1\test\anomala\11_jpg.rf.34e5595c43eac79fefafd012fdef0165__ann1382.jpg,anomala,test,lettuce_downy_v1,640x640,11541646177186518768|18071726838483359472|9842253963632190180|17192019148895525848|17336239244400380922|17336169443606801568|15608246115283146478|16438836124701791880
dataset\_work\final\lettuce_downy_v1\train\anomala\images-37-_jpg.rf.34badc7a1fa569d7e27398ef2b54ec9e__ann1386.jpg,anomala,train,lettuce_downy_v1,627x574,8531113066261175267|10491600126038189104|17840337489348971192|1177346920446864610|3469165128151636369|16418769974360433782|16333608390662444560|13315660467928864247
dataset\_work\final\lettuce_downy_v1\train\anomala\-10-_jpg.rf.33348aafe0cc7a0c386aabf6c999affc__ann1388.jpg,anomala,train,lettuce_downy_v1,307x562,11038840914940498870|7382266432747677330|7910448074811722908|5268093113271143878|10531165428776203110|13155880288168391065|14289135899651742793|11262468962246379373
dataset\_work\final\lettuce_downy_v1\val\anomala\30_jpg.rf.3351f0c5a14f1a4ec979446f71371ad9__ann1389.jpg,anomala,val,lettuce_downy_v1,394x482,12094095389262001814|1915195645419491990|8006891927149590092|686644379773997773|10849904706036470810|10860051052550149799|14813028462657505033|5527800278296895087
dataset\_work\final\lettuce_downy_v1\train\anomala\images-34-_jpg.rf.33fa9094bb7e2d75848fa7d9d9d2e0eb__ann1392.jpg,anomala,train,lettuce_downy_v1,239x338,10206452597263657835|5681473512649009449|4022792867405898081|1383964960946813817|2965968736846534734|7740495496117658765|8753821914567554067|6999073872864924471
dataset\_work\final\lettuce_downy_v1\train\anomala\22_jpg.rf.34947999274b438b0e5ef71bcbfb86d7__ann1393.jpg,anomala,train,lettuce_downy_v1,640x538,8237880533054535736|12805374978693587939|2321274275474035983|18128030949302621199|16421167148351927729|4051219701564723826|1104639862125138939|1141066190799648288
dataset\_work\final\lettuce_downy_v1\train\anomala\images-11-_jpg.rf.33c62e495f8b5bcac3fc11ebbd79c2fb__ann1394.jpg,anomala,train,lettuce_downy_v1,526x607,10913829170094400611|1607875830792902713|8981555081083448493|13968715499133389130|4168178871638839318|7198095149790229911|5388933737618135745|12496527489254073468
dataset\_work\final\lettuce_downy_v1\train\anomala\images-34-_jpg.rf.3452c0a51bc20513bdb5b798c9a517bc__ann1396.jpg,anomala,train,lettuce_downy_v1,324x390,5106477081457078330|11332292944285201315|11618681170333373847|8809995319392818710|11814006469360370845|4193111484510362950|1609548464853894010|10922703872041958817
dataset\_work\final\lettuce_downy_v1\test\anomala\-2-_jpg.rf.351936ff370b1e8d03b4c89bfaab6899__ann1397.jpg,anomala,test,lettuce_downy_v1,526x502,10923533871865810136|1649148195214609892|12876515755167464820|12876554551106290641|16451014769520140822|15585975742845982871|15079073192628105906|8375985348203950770
dataset\_work\final\lettuce_downy_v1\train\anomala\images-37-_jpg.rf.34ee66a6e9f4944f9d87ee8ff2a8aeae__ann1399.jpg,anomala,train,lettuce_downy_v1,640x587,7374839448737864689|11089395111091381360|16295582328117974432|12707872459301737722|8080740252113888665|17427680075640297574|18038225114032397232|11589338728980096482
