caminho,classe,origem_dataset,categoria_original,largura,altura,formato_original
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (100).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),451,553,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (101).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),417,599,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (102).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),403,619,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (103).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (104).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (105).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (106).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (107).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (108).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (109).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),445,560,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (11).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (110).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),436,572,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (111).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),446,560,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (112).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),411,607,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (113).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),413,604,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (114).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),415,602,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (115).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),424,588,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (116).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),438,569,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (117).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),430,580,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (118).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (119).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (12).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (120).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (121).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (122).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (123).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (124).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (125).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (126).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (127).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (128).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (129).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (13).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (130).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (131).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (132).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (133).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (134).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (135).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (136).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (137).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (138).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (139).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (14).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (140).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (141).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (142).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (143).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (144).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (145).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (146).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (147).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (148).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (149).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (15).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (150).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (151).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (152).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (153).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (154).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (155).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (156).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (157).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (158).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (159).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (16).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (160).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (161).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (162).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (163).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (164).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (165).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (166).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (167).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (168).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (169).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (17).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (170).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),300,400,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (171).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),375,666,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (172).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),375,666,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (173).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),246,328,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (174).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),281,374,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (175).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),326,435,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (176).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),568,439,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (177).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),414,603,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (178).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),439,568,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (179).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),437,572,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (18).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (180).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),369,530,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (181).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),398,626,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (182).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),388,523,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (183).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),409,611,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (184).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (185).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),577,433,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (186).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (187).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (188).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),577,433,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (189).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (19).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (190).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (191).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (192).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (193).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),577,433,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (194).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (195).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (196).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),433,577,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (197).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (198).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (199).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (2).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (20).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (200).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (201).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (202).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (203).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (204).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (205).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (206).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),1200,900,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (207).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (208).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (209).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (21).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),675,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (210).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (211).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),1200,900,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (212).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (213).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (214).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (215).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (216).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
dataset\_work\spinach_classified\spinach_sy69db2nz5\anomala\Bacterial-Spot(752)__Bacterial-Spot (217).jpg,anomala,spinach_sy69db2nz5,Bacterial-Spot(752),900,1200,JPEG
