caminho,classe,origem_dataset,origem_pasta,categoria_original,imagem_original,split_roboflow_original,bbox_w,bbox_h,crop_w,crop_h
dataset\_work\crops\lettuce_v2i\saudavel\PWJJZ61SIDX4_jpg.rf.5f450d5356ed9abd3a4c03ccf3380df0__ann4902.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,PWJJZ61SIDX4_jpg.rf.5f450d5356ed9abd3a4c03ccf3380df0.jpg,train,256,245,256,256
dataset\_work\crops\lettuce_v2i\saudavel\92_JPG_jpg.rf.5f3143625cc852c50eec32a6a0b6b05e__ann4903.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,92_JPG_jpg.rf.5f3143625cc852c50eec32a6a0b6b05e.jpg,train,120,131,130,141
dataset\_work\crops\lettuce_v2i\saudavel\fresh_230616_161720_jpg.rf.5f3bd5096617dbea4611267ff6cd8c8d__ann4904.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,fresh_230616_161720_jpg.rf.5f3bd5096617dbea4611267ff6cd8c8d.jpg,train,164,197,177,213
dataset\_work\crops\lettuce_v2i\saudavel\OI7ZNI1HNO0X_jpg.rf.5efa29330380bdc9b2a62a0667fe3dc3__ann4905.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,OI7ZNI1HNO0X_jpg.rf.5efa29330380bdc9b2a62a0667fe3dc3.jpg,train,256,240,256,256
dataset\_work\crops\lettuce_v2i\saudavel\164_JPG_jpg.rf.5f5fc2bf20d8e9a271297708826a9807__ann4906.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,164_JPG_jpg.rf.5f5fc2bf20d8e9a271297708826a9807.jpg,train,249,138,256,150
dataset\_work\crops\lettuce_v2i\anomala\s14_jpg.rf.5f424f60217aaed46df29a010a37a7f0__ann4907.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s14_jpg.rf.5f424f60217aaed46df29a010a37a7f0.jpg,train,240,256,256,256
dataset\_work\crops\lettuce_v2i\anomala\istockphoto-1202464683-1024x1024_jpg.rf.5f47c2f49dc3c2af24fabb962c2e7f2a__ann4908.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,istockphoto-1202464683-1024x1024_jpg.rf.5f47c2f49dc3c2af24fabb962c2e7f2a.jpg,train,119,79,129,86
dataset\_work\crops\lettuce_v2i\saudavel\172_JPG_jpg.rf.5f58d1d9cedc810830e9f416cc3dca6d__ann4909.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,172_JPG_jpg.rf.5f58d1d9cedc810830e9f416cc3dca6d.jpg,train,102,165,110,191
dataset\_work\crops\lettuce_v2i\anomala\images-1-_jpg.rf.5f482ce71bcc4e22d1b2c30e4885186d__ann4910.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-1-_jpg.rf.5f482ce71bcc4e22d1b2c30e4885186d.jpg,train,27,220,29,237
dataset\_work\crops\lettuce_v2i\saudavel\images-15-_jpg.rf.5f5a142279655728e6aa892736bad28a__ann4911.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,images-15-_jpg.rf.5f5a142279655728e6aa892736bad28a.jpg,train,185,215,199,233
dataset\_work\crops\lettuce_v2i\anomala\Septoria_lactucae73_200x200_jpg.rf.5f5fed871ecf11fbee8c3bdb7d6d9c4b__ann4912.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,Septoria_lactucae73_200x200_jpg.rf.5f5fed871ecf11fbee8c3bdb7d6d9c4b.jpg,train,213.5,256,232,256
dataset\_work\crops\lettuce_v2i\saudavel\39_JPG_jpg.rf.5f73afd76fd164ccfe6176eb49163891__ann4913.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,39_JPG_jpg.rf.5f73afd76fd164ccfe6176eb49163891.jpg,train,208,160,225,172
dataset\_work\crops\lettuce_v2i\anomala\bacteria_jpg.rf.5f1d17771c4c1de2a4e700ebc0d7244e__ann4914.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,bacteria_jpg.rf.5f1d17771c4c1de2a4e700ebc0d7244e.jpg,train,49,98,53,105
dataset\_work\crops\lettuce_v2i\anomala\bacteria_jpg.rf.5f1d17771c4c1de2a4e700ebc0d7244e__ann4915.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,bacteria_jpg.rf.5f1d17771c4c1de2a4e700ebc0d7244e.jpg,train,93,101,108,109
dataset\_work\crops\lettuce_v2i\anomala\Washington-State-University-Phoma-leaf-spot-lesion-with-tiny-black-pycnidia-present-_jpg.rf.5f702ebac475eb5994e0d721ce8cd920__ann4916.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,Washington-State-University-Phoma-leaf-spot-lesion-with-tiny-black-pycnidia-present-_jpg.rf.5f702ebac475eb5994e0d721ce8cd920.jpg,train,231,224,250,241
dataset\_work\crops\lettuce_v2i\anomala\s05_jpg.rf.5f7360a8e8cd0247b8e969e02d921768__ann4917.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s05_jpg.rf.5f7360a8e8cd0247b8e969e02d921768.jpg,train,235,214,253,232
dataset\_work\crops\lettuce_v2i\anomala\images-3-_jpg.rf.5f7c02d465e6f8f17b0d2e9aa51ef41c__ann4918.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-3-_jpg.rf.5f7c02d465e6f8f17b0d2e9aa51ef41c.jpg,train,19,139,20,150
dataset\_work\crops\lettuce_v2i\anomala\s18_jpg.rf.5f7cc46e93e7f90d7cd2a19e070394fa__ann4919.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s18_jpg.rf.5f7cc46e93e7f90d7cd2a19e070394fa.jpg,train,188,255,204,256
dataset\_work\crops\lettuce_v2i\saudavel\172_JPG_jpg.rf.5f7c80d753ba4f9fd1e3dd79779c9e30__ann4920.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,172_JPG_jpg.rf.5f7c80d753ba4f9fd1e3dd79779c9e30.jpg,train,232,81.5,250,89
dataset\_work\crops\lettuce_v2i\anomala\-9-_jpg.rf.5f79ef5136ed87175ede4d883146707f__ann4921.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,-9-_jpg.rf.5f79ef5136ed87175ede4d883146707f.jpg,train,77,165.5,84,180
dataset\_work\crops\lettuce_v2i\anomala\images-23-_jpg.rf.5f89e3afa4d30601fa1a04c675891bd2__ann4922.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-23-_jpg.rf.5f89e3afa4d30601fa1a04c675891bd2.jpg,train,239,167,256,189
dataset\_work\crops\lettuce_v2i\saudavel\168_JPG_jpg.rf.5f88d31cee6c61083f2bb3e090eeabf1__ann4923.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,168_JPG_jpg.rf.5f88d31cee6c61083f2bb3e090eeabf1.jpg,train,111,41,128,44
dataset\_work\crops\lettuce_v2i\saudavel\163_JPG_jpg.rf.5f8bf79df46e66e7aa91e76393c254f6__ann4924.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,163_JPG_jpg.rf.5f8bf79df46e66e7aa91e76393c254f6.jpg,train,231,74,249,79
dataset\_work\crops\lettuce_v2i\anomala\11105_jpg.rf.5f852c5e8bf2febfe48c09ab81b78c81__ann4925.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11105_jpg.rf.5f852c5e8bf2febfe48c09ab81b78c81.jpg,train,169,230,183,248
dataset\_work\crops\lettuce_v2i\saudavel\162_JPG_jpg.rf.5f97d3ea77652f4a5848d65fd8e3076e__ann4926.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,162_JPG_jpg.rf.5f97d3ea77652f4a5848d65fd8e3076e.jpg,train,202,242,219,256
dataset\_work\crops\lettuce_v2i\anomala\images-15-_jpg.rf.5f9aed5be45296df9c29376551659e9c__ann4927.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-15-_jpg.rf.5f9aed5be45296df9c29376551659e9c.jpg,train,112,200,120,216
dataset\_work\crops\lettuce_v2i\anomala\-3-_jpg.rf.5f9b0847154bb507fb593b9a7fd7df0c__ann4928.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-3-_jpg.rf.5f9b0847154bb507fb593b9a7fd7df0c.jpg,train,60,127,64,138
dataset\_work\crops\lettuce_v2i\anomala\images-3-_jpg.rf.5fa2509c548f1647da59cf9df8113df1__ann4929.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-3-_jpg.rf.5fa2509c548f1647da59cf9df8113df1.jpg,train,221,254,238,256
dataset\_work\crops\lettuce_v2i\anomala\soft-rot-1-1-_jpg.rf.5f9ee1079e270e7fce1b36197bb680f1__ann4930.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,soft-rot-1-1-_jpg.rf.5f9ee1079e270e7fce1b36197bb680f1.jpg,train,229.5,133,249,144
dataset\_work\crops\lettuce_v2i\anomala\images-15-_jpg.rf.5f9f9eea3b4b5ce920ebf1ed63da0f40__ann4931.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-15-_jpg.rf.5f9f9eea3b4b5ce920ebf1ed63da0f40.jpg,train,130,129,151,140
dataset\_work\crops\lettuce_v2i\anomala\25611229128_c816ece963_b_jpg.rf.5fa403ee1b9bbfcaafece511db356cbc__ann4932.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,25611229128_c816ece963_b_jpg.rf.5fa403ee1b9bbfcaafece511db356cbc.jpg,train,93,37,101,39
dataset\_work\crops\lettuce_v2i\anomala\-_jpg.rf.5fa58bf42d414f846bc74af6ad2786bb__ann4933.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,-_jpg.rf.5fa58bf42d414f846bc74af6ad2786bb.jpg,train,220,225,238,243
dataset\_work\crops\lettuce_v2i\anomala\ba2_jpg.rf.5faa1365ae5acc88d3d8ec32d7d73ada__ann4934.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba2_jpg.rf.5faa1365ae5acc88d3d8ec32d7d73ada.jpg,train,45.5,49,49,52
dataset\_work\crops\lettuce_v2i\anomala\11105_jpg.rf.5fab64acd0caacbf7cd90216c6ce6e5c__ann4935.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11105_jpg.rf.5fab64acd0caacbf7cd90216c6ce6e5c.jpg,train,38,126,41,136
dataset\_work\crops\lettuce_v2i\anomala\11105_jpg.rf.5fab64acd0caacbf7cd90216c6ce6e5c__ann4936.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11105_jpg.rf.5fab64acd0caacbf7cd90216c6ce6e5c.jpg,train,225,179,243,193
dataset\_work\crops\lettuce_v2i\saudavel\30_JPG_jpg.rf.5fb6666cc0b38265cd59a694af6d774e__ann4937.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,30_JPG_jpg.rf.5fb6666cc0b38265cd59a694af6d774e.jpg,train,194,222,210,240
dataset\_work\crops\lettuce_v2i\anomala\s04_jpg.rf.5fb55dc610ec16de6388585643c2c370__ann4938.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s04_jpg.rf.5fb55dc610ec16de6388585643c2c370.jpg,train,160,211,172,227
dataset\_work\crops\lettuce_v2i\anomala\11104_jpg.rf.5fb8a3f29c067fed284a30a085975103__ann4939.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11104_jpg.rf.5fb8a3f29c067fed284a30a085975103.jpg,train,207,110,223,118
dataset\_work\crops\lettuce_v2i\anomala\11100_jpg.rf.5fb6f59653e8d56af93673b4c565dc27__ann4940.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11100_jpg.rf.5fb6f59653e8d56af93673b4c565dc27.jpg,train,167,130,194,141
dataset\_work\crops\lettuce_v2i\anomala\images-16-_jpg.rf.5fbdedfc5d1609c798ef8a836cc77ebe__ann4941.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-16-_jpg.rf.5fbdedfc5d1609c798ef8a836cc77ebe.jpg,train,142,165,153,178
dataset\_work\crops\lettuce_v2i\saudavel\16_JPG_jpg.rf.5fc039b963e4d7a12c936057d09b9f78__ann4942.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,16_JPG_jpg.rf.5fc039b963e4d7a12c936057d09b9f78.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\anomala\s01_jpg.rf.5fbb673dc6d44f24ec8624501b81c593__ann4943.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s01_jpg.rf.5fbb673dc6d44f24ec8624501b81c593.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\anomala\Untitled_png_jpg.rf.5fc3908e85e760bdd4746a18a502ae09__ann4944.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,Untitled_png_jpg.rf.5fc3908e85e760bdd4746a18a502ae09.jpg,train,134,98,155,113
dataset\_work\crops\lettuce_v2i\anomala\Untitled_png_jpg.rf.5fc3908e85e760bdd4746a18a502ae09__ann4945.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,Untitled_png_jpg.rf.5fc3908e85e760bdd4746a18a502ae09.jpg,train,176,129,205,140
dataset\_work\crops\lettuce_v2i\anomala\images-18-_jpg.rf.5fc62fa30f2b4c67c95b4bbc91567527__ann4946.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-18-_jpg.rf.5fc62fa30f2b4c67c95b4bbc91567527.jpg,train,131,212,142,241
dataset\_work\crops\lettuce_v2i\saudavel\BNY58OC43T0B_jpg.rf.5fc2535d511862a12869bccbf98e9ef2__ann4947.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,BNY58OC43T0B_jpg.rf.5fc2535d511862a12869bccbf98e9ef2.jpg,train,256,256,256,256
dataset\_work\crops\lettuce_v2i\saudavel\19_JPG_jpg.rf.5fbac4e4075e0bfafd2e2f8ecb1e74c3__ann4948.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,19_JPG_jpg.rf.5fbac4e4075e0bfafd2e2f8ecb1e74c3.jpg,train,164,256,177,256
dataset\_work\crops\lettuce_v2i\anomala\images-15-_jpg.rf.5fd792d33c28a46db32e9145e2ba6559__ann4949.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-15-_jpg.rf.5fd792d33c28a46db32e9145e2ba6559.jpg,train,111,76,128,82
dataset\_work\crops\lettuce_v2i\anomala\-3-_jpg.rf.5fdb6b1e1d0575a3b5120d6caeeb945f__ann4950.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-3-_jpg.rf.5fdb6b1e1d0575a3b5120d6caeeb945f.jpg,train,61,134,66,155
dataset\_work\crops\lettuce_v2i\anomala\images-40-_jpg.rf.5fb2e427e6fcbe38e0b9dccf653d347b__ann4951.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-40-_jpg.rf.5fb2e427e6fcbe38e0b9dccf653d347b.jpg,train,51,112,56,122
dataset\_work\crops\lettuce_v2i\saudavel\240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372__ann4952.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372.jpg,train,72,19,83,21
dataset\_work\crops\lettuce_v2i\saudavel\240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372__ann4953.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372.jpg,train,67,44,78,51
dataset\_work\crops\lettuce_v2i\saudavel\240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372__ann4954.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372.jpg,train,55,112,59,129
dataset\_work\crops\lettuce_v2i\saudavel\240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372__ann4955.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372.jpg,train,80,113,93,132
dataset\_work\crops\lettuce_v2i\saudavel\240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372__ann4956.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372.jpg,train,72,120,78,139
dataset\_work\crops\lettuce_v2i\saudavel\240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372__ann4957.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372.jpg,train,96,87,111,93
dataset\_work\crops\lettuce_v2i\saudavel\240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372__ann4958.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,240_F_122533608_temtKLWSt3Uf3z3jXK535QKoN3bpBHtv_jpg.rf.5fc96de48a981a719ad5b0c9931b9372.jpg,train,81,95,94,110
dataset\_work\crops\lettuce_v2i\saudavel\130_JPG_jpg.rf.5fc76dd29f62d1abc3b095c04b03a2dd__ann4959.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,130_JPG_jpg.rf.5fc76dd29f62d1abc3b095c04b03a2dd.jpg,train,118,195,128,211
dataset\_work\crops\lettuce_v2i\anomala\-8-_jpg.rf.5fe4f220519dc3655bebda5737bde42b__ann4960.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,-8-_jpg.rf.5fe4f220519dc3655bebda5737bde42b.jpg,train,118,245,127,256
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.5fe0f313c0e64ad2aaa1bd50acc81156__ann4961.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.5fe0f313c0e64ad2aaa1bd50acc81156.jpg,train,184,31,205,33
dataset\_work\crops\lettuce_v2i\anomala\27_jpg.rf.5fe0f313c0e64ad2aaa1bd50acc81156__ann4962.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,27_jpg.rf.5fe0f313c0e64ad2aaa1bd50acc81156.jpg,train,238,256,256,256
dataset\_work\crops\lettuce_v2i\anomala\11_jpg.rf.5fe2c82516613707995f5ca9f77ac0b4__ann4963.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,11_jpg.rf.5fe2c82516613707995f5ca9f77ac0b4.jpg,train,206,189,223,204
dataset\_work\crops\lettuce_v2i\anomala\Septoria_lactucae73_200x200_jpg.rf.5fda1f610c35a4c672b889dcedf474a0__ann4964.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,Septoria_lactucae73_200x200_jpg.rf.5fda1f610c35a4c672b889dcedf474a0.jpg,train,244,177,256,191
dataset\_work\crops\lettuce_v2i\anomala\s14_jpg.rf.5fe2440fa76cba6e616aab0088b47124__ann4965.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s14_jpg.rf.5fe2440fa76cba6e616aab0088b47124.jpg,train,252,256,256,256
dataset\_work\crops\lettuce_v2i\anomala\images-15-_jpg.rf.5fe83dcbe3c38a0d02106d11cd9eafbc__ann4966.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-15-_jpg.rf.5fe83dcbe3c38a0d02106d11cd9eafbc.jpg,train,226,137,245,147
dataset\_work\crops\lettuce_v2i\anomala\soft-rot-1-1-_jpg.rf.5fea25d64e675953cc52c5d2a3bf5792__ann4967.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,soft-rot-1-1-_jpg.rf.5fea25d64e675953cc52c5d2a3bf5792.jpg,train,140,232,152,250
dataset\_work\crops\lettuce_v2i\anomala\22_jpg.rf.5feb0024d03d314c7dcc5fe6c7cc67de__ann4968.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,22_jpg.rf.5feb0024d03d314c7dcc5fe6c7cc67de.jpg,train,109,243,118,256
dataset\_work\crops\lettuce_v2i\anomala\28_jpg.rf.5feb5927d218ab5a639b76cd4134d6de__ann4969.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,28_jpg.rf.5feb5927d218ab5a639b76cd4134d6de.jpg,train,165,195,178,210
dataset\_work\crops\lettuce_v2i\anomala\4073-1_jpg.rf.5fee2951ff560c7bf2805fd871014ff8__ann4970.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,4073-1_jpg.rf.5fee2951ff560c7bf2805fd871014ff8.jpg,train,98,181,106,198
dataset\_work\crops\lettuce_v2i\anomala\17_jpg.rf.5feefc21353f5ebc098e3ac1383e9bfc__ann4971.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,17_jpg.rf.5feefc21353f5ebc098e3ac1383e9bfc.jpg,train,253,256,256,256
dataset\_work\crops\lettuce_v2i\saudavel\14_JPG_jpg.rf.5ff0e2b172d74b0118e3d934c9ae7600__ann4972.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,14_JPG_jpg.rf.5ff0e2b172d74b0118e3d934c9ae7600.jpg,train,230,207,248,224
dataset\_work\crops\lettuce_v2i\anomala\images-27-_jpg.rf.5ff616845e01dffecfef1532f72a3bdf__ann4973.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-27-_jpg.rf.5ff616845e01dffecfef1532f72a3bdf.jpg,train,182,179,197,194
dataset\_work\crops\lettuce_v2i\anomala\bacterialleafspot3_600px_jpg.rf.6004708fab4696b35d6edb944e2a911b__ann4974.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,bacterialleafspot3_600px_jpg.rf.6004708fab4696b35d6edb944e2a911b.jpg,train,97,90,105,101
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.6000adf6ed50e7c54aeb62b790c8ef83__ann4975.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.6000adf6ed50e7c54aeb62b790c8ef83.jpg,train,126,131,147,141
dataset\_work\crops\lettuce_v2i\anomala\11101_jpg.rf.6000adf6ed50e7c54aeb62b790c8ef83__ann4976.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11101_jpg.rf.6000adf6ed50e7c54aeb62b790c8ef83.jpg,train,149,153,172,166
dataset\_work\crops\lettuce_v2i\anomala\images-13-_jpg.rf.600495557182c20706181460572b8e7a__ann4977.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-13-_jpg.rf.600495557182c20706181460572b8e7a.jpg,train,211,250,239,256
dataset\_work\crops\lettuce_v2i\anomala\images-3-_jpg.rf.600561eb038d71f003f35a5accec5266__ann4978.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,images-3-_jpg.rf.600561eb038d71f003f35a5accec5266.jpg,train,255,256,256,256
dataset\_work\crops\lettuce_v2i\saudavel\100_JPG_jpg.rf.6010f9daf3df9f664c18ee508bbf0981__ann4979.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,100_JPG_jpg.rf.6010f9daf3df9f664c18ee508bbf0981.jpg,train,200,245,216,256
dataset\_work\crops\lettuce_v2i\anomala\11103_jpg.rf.600e0b7b1660ea86deca340d9b595375__ann4980.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,11103_jpg.rf.600e0b7b1660ea86deca340d9b595375.jpg,train,121,163,131,177
dataset\_work\crops\lettuce_v2i\saudavel\40_JPG_jpg.rf.600de14ff26593ae8b06ca2bc99071ee__ann4981.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,40_JPG_jpg.rf.600de14ff26593ae8b06ca2bc99071ee.jpg,train,113,251,122,256
dataset\_work\crops\lettuce_v2i\saudavel\113_JPG_jpg.rf.600bcdb6e788beadabba4bc0e555c67a__ann4982.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,113_JPG_jpg.rf.600bcdb6e788beadabba4bc0e555c67a.jpg,train,215,111,233,120
dataset\_work\crops\lettuce_v2i\saudavel\17_JPG_jpg.rf.601123fa1922a33c22930cca2fe98163__ann4983.jpg,saudavel,lettuce_v2i,Lettuce.v2i.coco,normal,17_JPG_jpg.rf.601123fa1922a33c22930cca2fe98163.jpg,train,204,133,220,143
dataset\_work\crops\lettuce_v2i\anomala\images-40-_jpg.rf.601ac4396b5e1625cdf1184452d43a3e__ann4984.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-40-_jpg.rf.601ac4396b5e1625cdf1184452d43a3e.jpg,train,217,183,234,197
dataset\_work\crops\lettuce_v2i\anomala\images-24-_jpg.rf.600b748eea9a12f37da937c01a0d4df7__ann4985.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-24-_jpg.rf.600b748eea9a12f37da937c01a0d4df7.jpg,train,256,184,256,199
dataset\_work\crops\lettuce_v2i\anomala\ba15_jpg.rf.6015690a291e01328cad61935e5abeeb__ann4986.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Bacterial,ba15_jpg.rf.6015690a291e01328cad61935e5abeeb.jpg,train,97.5,89,105,97
dataset\_work\crops\lettuce_v2i\anomala\images-11-_jpg.rf.60178b7ad14dce46f11f430f3983f0ce__ann4987.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Downy_mildew_on_lettuce,images-11-_jpg.rf.60178b7ad14dce46f11f430f3983f0ce.jpg,train,174,226,187,244
dataset\_work\crops\lettuce_v2i\anomala\s07_jpg.rf.601380fb1968ab5180ab2f1c7d95d2a9__ann4988.jpg,anomala,lettuce_v2i,Lettuce.v2i.coco,Septoria_Blight_on_lettuce,s07_jpg.rf.601380fb1968ab5180ab2f1c7d95d2a9.jpg,train,101.5,256,111,256
