caminho,classe,split,origem_dataset,resolucao,phash_orbit
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (214).jpg,anomala,train,spinach_sy69db2nz5,1200x900,2307557178225444528|17554775295349726450|17045622177453215400|14415480380318945000|17481882175150727155|12737876374368749088|16721450380970626760|12145819028286836460
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (215).jpg,anomala,train,spinach_sy69db2nz5,900x1200,15319308794942394262|10693382846804856726|3748977322909861794|15140309470915534520|10812877787632199316|10812877788229310932|13267155056440843730|11711339401979823924
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (216).jpg,anomala,test,spinach_sy69db2nz5,900x1200,11842371999471803714|11125454682301810356|12828519580721694352|12893681583492406774|12990156620381971866|4800146737787197604|17770376365230518194|10396013401004181682
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (217).jpg,anomala,train,spinach_sy69db2nz5,1200x900,11676454097188259782|13416055318246268568|10889452175966047944|1587280339771821288|10961215083982041018|14305419281873570722|16756784991150999318|14451504931889946519
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (218).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16013195604339891672|9269477919122409124|1309500222262683272|12955480906364984302|11837322659963446144|15608779783138982622|17193403374316145587|9810603182064610322
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (219).jpg,anomala,test,spinach_sy69db2nz5,900x1200,14595205690517563300|12109781387860450266|2596064613926668208|11177713544400412338|15716171864618700456|11828439641916607690|12834712614931472283|12720152195322021668
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (22).jpg,anomala,val,spinach_sy69db2nz5,420x595,4901934313041363863|11321534262512664086|9730872523822964556|2030982142270834317|1602854296023146141|10881577688941397828|10161870561228042012|5521152597571996551
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (220).jpg,anomala,train,spinach_sy69db2nz5,900x1200,15463564583470860009|10396144189268530792|12701847010749681328|17482163474167991538|7536236431443117712|16827162514249652694|17477369710426168818|12722131404499338928
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (221).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16883016554686646204|12163543245719805890|11980589940104711088|11114081456560680178|13987963852304076200|13548836757919124714|17450338217678486938|12703404520384447398
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (222).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14744238891161851852|14737483439577175756|7820222608381546224|14492090054527127280|14705997790376330956|14742308217192160972|17333808822526877385|17333808976739141484
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (223).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14703745974796758956|14740056245076822986|5080961031684162502|11328298242153332636|14558753349059186636|12407231632936996556|11258782710441916061|14268286953139176262
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (224).jpg,anomala,test,spinach_sy69db2nz5,1200x900,10236412946787801998|10236452245931632526|11102260692649448343|11832956341588801302|10243157144848240526|10239917933158141838|1600778253450819492|10886087696626160538
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (225).jpg,anomala,train,spinach_sy69db2nz5,900x1200,11982265061034920320|10551246277265223422|9232526601395520648|18372890011279203822|18333606623249853842|9262091989892876710|17194072791702239742|9819120589762601088
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (226).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10524083978276522277|13136876444259347803|9241399797125351570|18374069770143133622|6587998926833405878|2686834266315034002|13181929590296149502|10522667157140816000
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (227).jpg,anomala,train,spinach_sy69db2nz5,900x1200,12127365411529247232|12271622434432396783|9241542733913800834|18373998301753015734|17270475636213763498|20987029496941992|13149840309075508734|9385649057446117504
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (228).jpg,anomala,train,spinach_sy69db2nz5,900x1200,17783745810296298390|10433870664368530836|17783464917976742910|10388693846535315584|10674954529537969296|10834409006497189110|9232385846115445904|18373454198249343990
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (229).jpg,anomala,train,spinach_sy69db2nz5,900x1200,2326546860729566720|17459767663832571903|12703677164839912992|17495673349238332866|18419607264245468658|1713120914327840|14023538602888056306|2325693656893705392
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (23).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10092332616390758088|10236447959689432556|9803798741996412288|17189983864823957500|17045296859996426126|14433490395875446668|18178647564702158830|9231568183127117448
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (232).jpg,anomala,train,spinach_sy69db2nz5,900x1200,6362616564458867784|16559048152420109805|2363279499749903458|18144034276437314873|17135517769267072485|5209703821718998104|4165141425657203963|7083192509812100128
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (234).jpg,anomala,train,spinach_sy69db2nz5,900x1200,7227306078001432720|15622369828722831350|9232533782179664544|18373505664577615098|17793666733782781400|10378628932454599780|18065281773265157118|11588496381824475264
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (235).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10383203517153946768|17791275261649406966|10387636685760105616|17792540284120124854|17783534704059672566|10388832469079824528|13172411629285796854|10379825819325048976
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (237).jpg,anomala,test,spinach_sy69db2nz5,900x1200,10397833041250307232|17748015495513017850|11837313730604845218|15752912028950261170|18054137497081761270|11550760633805196432|12893117572154039770|11693752593713350308
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (238).jpg,anomala,test,spinach_sy69db2nz5,900x1200,16144303048331373696|17928715318928002046|11549654997555517666|18081255546929178288|18359995456384651256|9235770224829402336|12711064766555549178|16327972037397989536
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (239).jpg,anomala,val,spinach_sy69db2nz5,900x1200,5228141673948612396|17117644638665510603|11533172390937105928|18054384496557135599|14631640000833752813|3208567409465593416|17264156762023366394|582695151526153888
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (24).jpg,anomala,train,spinach_sy69db2nz5,776x1200,10234198333197077326|10096871813379722509|10094646083212151960|14850401497788436452|940450998987202444|5641632864759777166|16487567457779259342|10956173788372473740
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (240).jpg,anomala,train,spinach_sy69db2nz5,900x1200,5227568776925301932|17135791013610048970|12703684947983895746|17495796374347665080|14613492733358100205|12415454485463075912|13280709663391665650|14018595370147138736
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (25).jpg,anomala,train,spinach_sy69db2nz5,900x1200,5516354509599550604|14739752866009631694|11568635249509042632|18072539658227511020|14901157823086825164|10100674663320882764|17036782129785065210|14450094449193946272
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (26).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14886414617764895384|10094303319453312742|10092045764653913792|14884285834479769340|16619988085159696012|10960089304296822734|18200887961327472590|13877330064664039052
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (27).jpg,anomala,train,spinach_sy69db2nz5,675x900,9656600634565266252|11402897959754870733|10090147209256050317|14852617898172057358|14785097112886132638|5479494542008976262|1046848513840324558|10168595019421124492
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (28).jpg,anomala,val,spinach_sy69db2nz5,900x1200,7822219406022250092|14451531303390514888|14451513865219312800|16757356746592210682|14451496119020523208|7822223804068499052|18072416710884298472|11568629253534093000
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (29).jpg,anomala,test,spinach_sy69db2nz5,900x1200,11821538951373459046|15568713216762548121|16144848337731276448|17910709749047856634|11065079436082548696|7353831764475448996|18054120753420275704|11551177975617949408
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (3).jpg,anomala,train,spinach_sy69db2nz5,934x1200,5588561448219340077|5588419647743347019|4654485913094494240|18295467893565941499|5425024005588291149|3273428729435491917|18151353244542035709|2348642625798445120
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (30).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14704124739774721164|14703740609027230606|9226765434933250432|17640475620415598330|10289472934421335756|10100534408353877964|18045588420747579380|9261947368420281472
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (31).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14714189682351812016|14714189682360273906|9236968629961793664|18371182467627217662|17459274426948072396|12694887134143525836|18370971908998820862|9268492171660374144
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (32).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10240916219587660876|10234200558190710732|14703696460731321472|14740175061689290750|14758031267965372302|5479771352347647886|18360910900881231820|9226766276612198092
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (33).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14881880068267060492|10096524144441969102|10956182722251230400|16631665036897537784|14864586005097160332|877364181401044942|17928425029130506214|13874480177702898840
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (34).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14739748418281671948|14739761612828004302|14022254613690618048|13575695481669416696|14866256605106114252|868436640972639948|17939745016231454396|13875621441309678018
dataset\_work\final\spinach\val\anomala\Downy-Mildew(240)__Downy-Mildew (35).jpg,anomala,val,spinach_sy69db2nz5,900x1200,5050513268377865902|11247492743918751114|10092029202655480968|14884140681564770030|9983652506302879644|12559992968133941062|17207861784062955470|9803252300772740748
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (36).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16145016601472616664|16181158647778176420|14451521373695903904|17045710104110296826|11884170415180255200|15584863874084441824|18081608438483750636|11531497868953030344
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (37).jpg,anomala,train,spinach_sy69db2nz5,900x1200,16430854440784465900|15608920003416886984|13872796778422996136|15897204393344749290|14415502488721858264|17045873055091328740|16919486358613368540|12109077907114264256
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (38).jpg,anomala,train,spinach_sy69db2nz5,900x1200,9803789980081786766|17045859809377456014|14307669028325884814|11245012504463749006|10236414828311711724|10236487678942973576|10245516869508206236|10233085507069120454
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (39).jpg,anomala,train,spinach_sy69db2nz5,900x1200,14740003426172602342|14703741851019452312|14848142654288334540|10092341602242236108|10961496834168524492|16575233639592464332|14739871708285702028|14739769496050012110
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (4).jpg,anomala,train,spinach_sy69db2nz5,325x433,11033312328448291742|4937971760498160518|5084316757144571790|11316990726830755724|9670186448912090948|11399482643066330777|10092323940824714909|10236447873656917830
dataset\_work\final\spinach\test\anomala\Downy-Mildew(240)__Downy-Mildew (40).jpg,anomala,test,spinach_sy69db2nz5,900x1200,11533172236452073324|16325283868964228809|14307675599598193832|11244985909484375786|14487524795913048034|7822505364675301024|16919485241653399196|12109215174201937862
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (41).jpg,anomala,train,spinach_sy69db2nz5,900x1200,5228133170885103596|14451504924878376904|14881884389274521286|10096568399308754572|14415793078123073224|17009826727558352456|10128097601153080972|14307411699451529166
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (42).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10092020423728187470|14884131956337798541|13842143403442974848|18187729472978154492|10226986043522912206|5640844321412288140|18227127396090996732|9236948995785103808
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (43).jpg,anomala,train,spinach_sy69db2nz5,900x1200,10090080954520411982|14708522372957669004|10090072072123522200|14708539879986268134|10089760034598363084|5665281117933733772|16611315531302772684|10960638965050443660
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (45).jpg,anomala,train,spinach_sy69db2nz5,900x1200,5228128367972781007|14451540272228282124|14304313319506544580|11258571681921703644|878038509455118024|14919063292265336392|15861175768533647004|14161308672401179590
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (46).jpg,anomala,train,spinach_sy69db2nz5,900x1200,5951270749954050020|12976677107223699352|10247689168400129740|10237569805148718796|10961483716335703732|16431153739809265490|14737509915566740366|14744251964134733710
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (47).jpg,anomala,train,spinach_sy69db2nz5,900x1200,2616467824121957466|15784287688307231141|10092028223795644416|14884281541056196095|11946113666028277211|6506583909441949476|18441552760489349070|20422458680413836
dataset\_work\final\spinach\train\anomala\Downy-Mildew(240)__Downy-Mildew (48).jpg,anomala,train,spinach_sy69db2nz5,900x1200,5080910495555717006|11330598488759803790|10242912967096764230|10275872083782082205|10240933898886266525|10234191589996331846|11321538599251057550|5082042820934706830
